"household_ID","region","province","commune","fuel_deprived","sanitation_deprived","water_deprived","electricity_deprived","housing_deprived","mpi_living_standards","Living_Standards"
"917_183_1",7,30,"Manga",1,0,0,1,0,0.4,0.6
"917_193_1",7,30,"Manga",1,1,0,1,0,0.6,0.4
"917_217_1",7,30,"Manga",1,0,0,1,0,0.4,0.6
"917_227_1",7,30,"Manga",1,0,0,0,0,0.2,0.8
"917_35_1",7,30,"Manga",1,1,0,1,0,0.6,0.4
"917_5_1",7,30,"Manga",1,NA,0,1,0,NA,NA
"917_51_1",7,30,"Manga",1,NA,1,1,0,NA,NA
"917_68_1",7,30,"Manga",1,1,0,1,0,0.6,0.4
"918_106_1",7,30,"Nobere",1,1,1,1,0,0.8,0.2
"918_107_1",7,30,"Nobere",1,1,0,1,0,0.6,0.4
"918_113_1",7,30,"Nobere",1,NA,0,1,0,NA,NA
"918_119_1",7,30,"Nobere",1,1,0,1,0,0.6,0.4
"918_120_1",7,30,"Nobere",1,1,1,1,0,0.8,0.2
"918_121_1",7,30,"Nobere",1,1,1,1,0,0.8,0.2
"918_35_1",7,30,"Nobere",1,0,1,1,1,0.8,0.2
"918_37_1",7,30,"Nobere",1,1,1,1,1,1,0
"918_45_1",7,30,"Nobere",1,NA,0,1,0,NA,NA
"918_53_1",7,30,"Nobere",1,0,1,1,1,0.8,0.2
"918_65_1",7,30,"Nobere",1,NA,0,1,1,NA,NA
"918_69_1",7,30,"Nobere",1,1,1,1,1,1,0
"919_111_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_114_2",8,8,"Piela",1,NA,1,1,0,NA,NA
"919_116_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_135_2",8,8,"Piela",1,NA,0,1,1,NA,NA
"919_143_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_148_2",8,8,"Piela",1,NA,1,1,0,NA,NA
"919_149_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_28_2",8,8,"Piela",1,NA,1,1,0,NA,NA
"919_40_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_43_2",8,8,"Piela",1,NA,1,1,0,NA,NA
"919_78_2",8,8,"Piela",1,NA,1,1,1,NA,NA
"919_99_2",8,8,"Piela",1,NA,0,1,1,NA,NA
"920_101_1",8,8,"Bilanga",1,NA,0,1,0,NA,NA
"920_113_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_117_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_120_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_31_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_37_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_38_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_4_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_43_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_47_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"920_66_1",8,8,"Bilanga",1,NA,1,1,1,NA,NA
"921_16_1",8,8,"Bogande",1,1,1,0,0,0.6,0.4
"921_19_1",8,8,"Bogande",1,1,0,0,0,0.4,0.6
"921_20_1",8,8,"Bogande",1,1,0,0,0,0.4,0.6
"921_34_1",8,8,"Bogande",1,1,0,0,0,0.4,0.6
"921_35_1",8,8,"Bogande",1,1,1,1,1,1,0
"921_44_1",8,8,"Bogande",1,0,0,1,1,0.6,0.4
"921_62_1",8,8,"Bogande",1,1,0,0,0,0.4,0.6
"921_67_1",8,8,"Bogande",1,1,1,0,0,0.6,0.4
"921_68_1",8,8,"Bogande",1,0,0,0,1,0.4,0.6
"921_82_1",8,8,"Bogande",1,1,0,0,1,0.6,0.4
"921_90_1",8,8,"Bogande",1,1,0,0,0,0.4,0.6
"921_96_1",8,8,"Bogande",1,1,0,1,1,0.8,0.2
"922_125_1",8,8,"Bogande",1,1,0,1,0,0.6,0.4
"922_169_1",8,8,"Bogande",1,NA,1,1,0,NA,NA
"922_19_1",8,8,"Bogande",1,1,1,1,0,0.8,0.2
"922_222_1",8,8,"Bogande",1,NA,0,1,1,NA,NA
"922_254_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"922_30_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"922_360_1",8,8,"Bogande",1,0,1,1,0,0.6,0.4
"922_365_1",8,8,"Bogande",1,0,0,1,0,0.4,0.6
"922_370_1",8,8,"Bogande",1,1,1,1,1,1,0
"922_371_1",8,8,"Bogande",1,0,0,1,1,0.6,0.4
"922_43_1",8,8,"Bogande",1,0,1,1,1,0.8,0.2
"922_44_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_106_1",8,8,"Bogande",1,NA,0,1,1,NA,NA
"923_130_1",8,8,"Bogande",1,NA,1,1,0,NA,NA
"923_135_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_136_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_140_1",8,8,"Bogande",1,NA,0,1,1,NA,NA
"923_15_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_162_1",8,8,"Bogande",1,0,0,1,1,0.6,0.4
"923_173_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_227_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"923_260_1",8,8,"Bogande",1,NA,0,1,1,NA,NA
"923_295_1",8,8,"Bogande",1,NA,1,1,0,NA,NA
"923_77_1",8,8,"Bogande",1,NA,1,1,1,NA,NA
"924_14_1",8,8,"Mani",1,1,1,1,1,1,0
"924_18_1",8,8,"Mani",1,0,1,1,1,0.8,0.2
"924_2_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"924_20_1",8,8,"Mani",1,NA,1,1,0,NA,NA
"924_23_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"924_42_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"924_49_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"924_53_1",8,8,"Mani",1,NA,1,1,0,NA,NA
"924_66_1",8,8,"Mani",1,1,1,1,1,1,0
"924_74_1",8,8,"Mani",1,0,0,1,1,0.6,0.4
"924_81_1",8,8,"Mani",1,NA,0,1,1,NA,NA
"924_86_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"925_139_1",8,8,"Mani",1,1,0,1,0,0.6,0.4
"925_210_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"925_263_1",8,8,"Mani",1,NA,1,1,0,NA,NA
"925_267_1",8,8,"Mani",1,1,0,1,0,0.6,0.4
"925_273_1",8,8,"Mani",1,0,0,1,1,0.6,0.4
"925_278_1",8,8,"Mani",1,NA,0,1,1,NA,NA
"925_28_1",8,8,"Mani",1,1,1,1,1,1,0
"925_39_1",8,8,"Mani",1,1,0,1,0,0.6,0.4
"925_45_1",8,8,"Mani",1,1,1,1,1,1,0
"925_60_1",8,8,"Mani",1,1,1,1,0,0.8,0.2
"925_9_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"925_98_1",8,8,"Mani",1,NA,1,1,1,NA,NA
"926_110_1",8,8,"Piela",1,NA,1,1,1,NA,NA
"926_126_1",8,8,"Piela",1,0,0,1,0,0.4,0.6
"926_142_1",8,8,"Piela",1,NA,1,1,1,NA,NA
"926_157_1",8,8,"Piela",1,NA,1,1,0,NA,NA
"926_159_1",8,8,"Piela",1,NA,1,1,1,NA,NA
"926_163_1",8,8,"Piela",1,1,1,1,0,0.8,0.2
"926_175_1",8,8,"Piela",1,1,1,1,1,1,0
"926_23_1",8,8,"Piela",1,NA,1,1,1,NA,NA
"926_27_1",8,8,"Piela",1,NA,0,1,1,NA,NA
"926_38_1",8,8,"Piela",1,0,1,1,1,0.8,0.2
"926_63_1",8,8,"Piela",1,NA,1,1,0,NA,NA
"926_99_1",8,8,"Piela",1,1,0,1,0,0.6,0.4
"927_13_1",8,9,"Diabo",1,NA,0,1,0,NA,NA
"927_17_1",8,9,"Diabo",1,NA,1,1,0,NA,NA
"927_26_1",8,9,"Diabo",1,1,1,1,0,0.8,0.2
"927_28_1",8,9,"Diabo",1,NA,0,1,0,NA,NA
"927_3_1",8,9,"Diabo",1,0,0,1,0,0.4,0.6
"927_37_1",8,9,"Diabo",1,NA,1,1,1,NA,NA
"927_49_1",8,9,"Diabo",1,NA,1,1,0,NA,NA
"927_51_1",8,9,"Diabo",1,1,1,1,1,1,0
"927_52_1",8,9,"Diabo",1,NA,1,1,0,NA,NA
"927_65_1",8,9,"Diabo",1,NA,1,1,0,NA,NA
"927_70_1",8,9,"Diabo",1,1,1,1,1,1,0
"927_8_1",8,9,"Diabo",1,NA,0,1,1,NA,NA
"928_2_2",8,9,"Diapangou",1,0,0,1,0,0.4,0.6
"928_20_2",8,9,"Diapangou",1,1,1,1,0,0.8,0.2
"928_27_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"928_3_2",8,9,"Diapangou",1,1,1,1,0,0.8,0.2
"928_30_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"928_56_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"928_65_2",8,9,"Diapangou",1,1,1,1,1,1,0
"928_68_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"928_70_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"928_84_2",8,9,"Diapangou",1,1,1,1,0,0.8,0.2
"928_89_2",8,9,"Diapangou",1,1,1,1,1,1,0
"928_94_2",8,9,"Diapangou",1,1,1,1,1,1,0
"929_106_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"929_152_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"929_153_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"929_155_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"929_171_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"929_173_2",8,9,"Fada N'gourma",1,1,1,0,0,0.6,0.4
"929_20_2",8,9,"Fada N'gourma",1,1,1,1,1,1,0
"929_224_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"929_26_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"929_36_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"929_38_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"929_90_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"930_1_2",8,9,"Fada N'gourma",1,1,1,0,0,0.6,0.4
"930_101_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"930_102_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"930_120_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"930_30_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"930_38_2",8,9,"Fada N'gourma",1,0,1,1,1,0.8,0.2
"930_51_2",8,9,"Fada N'gourma",1,NA,0,1,0,NA,NA
"930_52_2",8,9,"Fada N'gourma",0,1,1,1,0,0.6,0.4
"930_54_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"930_58_2",8,9,"Fada N'gourma",1,0,1,1,1,0.8,0.2
"930_89_2",8,9,"Fada N'gourma",1,1,0,1,1,0.8,0.2
"930_95_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"931_24_1",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"931_27_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"931_29_1",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"931_41_1",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"931_42_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"931_43_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"931_47_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"931_58_1",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"931_60_1",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"931_67_1",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"931_85_1",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"931_87_1",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"932_101_2",8,9,"Fada N'gourma",0,1,1,1,0,0.6,0.4
"932_123_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"932_125_2",8,9,"Fada N'gourma",1,1,1,0,0,0.6,0.4
"932_127_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"932_20_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"932_52_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"932_59_2",8,9,"Fada N'gourma",1,0,1,0,0,0.4,0.6
"932_77_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"932_81_2",8,9,"Fada N'gourma",1,1,0,1,1,0.8,0.2
"932_88_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"932_95_2",8,9,"Fada N'gourma",1,0,1,0,0,0.4,0.6
"932_97_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_108_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"933_11_2",8,9,"Fada N'gourma",1,0,0,1,1,0.6,0.4
"933_114_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_116_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_132_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_135_2",8,9,"Fada N'gourma",1,0,0,1,1,0.6,0.4
"933_163_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_175_2",8,9,"Fada N'gourma",1,0,1,1,1,0.8,0.2
"933_180_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"933_46_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"933_62_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"933_65_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"934_109_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"934_31_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"934_32_2",8,9,"Fada N'gourma",0,1,0,0,0,0.2,0.8
"934_41_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"934_44_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"934_59_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"934_64_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"934_71_2",8,9,"Fada N'gourma",0,1,0,0,0,0.2,0.8
"934_74_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"934_84_2",8,9,"Fada N'gourma",1,0,1,0,1,0.6,0.4
"934_85_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"934_98_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"935_101_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"935_113_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"935_120_2",8,9,"Fada N'gourma",1,0,1,0,0,0.4,0.6
"935_124_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"935_59_2",8,9,"Fada N'gourma",0,1,0,0,0,0.2,0.8
"935_62_2",8,9,"Fada N'gourma",0,0,0,0,0,0,1
"935_70_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"935_80_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"935_86_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"935_9_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"935_91_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"935_95_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"936_1_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"936_12_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_125_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"936_156_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_173_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_175_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_27_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"936_38_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_5_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"936_74_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"936_85_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"936_9_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"937_100_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"937_104_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"937_119_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"937_130_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"937_15_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"937_18_2",8,9,"Fada N'gourma",0,1,0,1,0,0.4,0.6
"937_22_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"937_39_2",8,9,"Fada N'gourma",1,NA,0,1,0,NA,NA
"937_44_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"937_48_2",8,9,"Fada N'gourma",1,NA,0,1,0,NA,NA
"937_61_2",8,9,"Fada N'gourma",0,0,0,1,0,0.2,0.8
"937_76_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"938_104_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"938_115_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"938_23_1",8,9,"Fada N'gourma",1,1,1,1,1,1,0
"938_38_1",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"938_50_1",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"938_53_1",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"938_64_1",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"938_70_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"938_71_1",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"938_77_1",8,9,"Fada N'gourma",1,NA,0,1,0,NA,NA
"938_82_1",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"938_86_1",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"939_10_1",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"939_101_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"939_107_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"939_113_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"939_114_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"939_149_1",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
"939_151_1",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"939_154_1",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"939_160_1",8,9,"Fada N'gourma",0,0,0,0,0,0,1
"939_196_1",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"939_68_1",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"939_71_1",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"940_12_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_15_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_26_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"940_27_2",8,9,"Fada N'gourma",1,1,1,1,1,1,0
"940_34_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_35_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_37_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"940_40_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_47_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_5_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"940_50_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"940_9_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"941_101_2",8,9,"Yamba",1,NA,1,1,0,NA,NA
"941_112_2",8,9,"Yamba",1,NA,1,1,1,NA,NA
"941_120_2",8,9,"Yamba",1,1,1,1,0,0.8,0.2
"941_121_2",8,9,"Yamba",1,0,1,1,1,0.8,0.2
"941_132_2",8,9,"Yamba",1,1,1,1,0,0.8,0.2
"941_24_2",8,9,"Yamba",1,1,1,1,0,0.8,0.2
"941_28_2",8,9,"Yamba",1,0,1,1,0,0.6,0.4
"941_55_2",8,9,"Yamba",1,NA,1,1,1,NA,NA
"941_68_2",8,9,"Yamba",1,NA,1,1,0,NA,NA
"941_70_2",8,9,"Yamba",1,0,0,1,0,0.4,0.6
"941_79_2",8,9,"Yamba",1,1,1,1,0,0.8,0.2
"941_93_2",8,9,"Yamba",1,1,1,1,1,1,0
"942_22_2",8,9,"Diapangou",1,1,1,1,1,1,0
"942_23_2",8,9,"Diapangou",1,NA,1,1,NA,NA,NA
"942_28_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"942_29_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"942_33_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"942_36_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"942_49_2",8,9,"Diapangou",1,NA,1,1,0,NA,NA
"942_63_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"942_65_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"942_73_2",8,9,"Diapangou",1,1,1,1,1,1,0
"942_76_2",8,9,"Diapangou",1,NA,1,1,1,NA,NA
"942_78_2",8,9,"Diapangou",1,1,1,1,1,1,0
"943_10_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"943_113_1",8,28,"Diapaga",1,1,0,1,1,0.8,0.2
"943_12_1",8,28,"Diapaga",1,1,1,1,0,0.8,0.2
"943_122_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"943_31_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"943_42_1",8,28,"Diapaga",1,1,1,1,1,1,0
"943_59_1",8,28,"Diapaga",0,1,0,0,0,0.2,0.8
"943_69_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"943_7_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"943_88_1",8,28,"Diapaga",1,0,1,1,1,0.8,0.2
"943_96_1",8,28,"Diapaga",1,1,0,1,1,0.8,0.2
"944_101_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"944_106_1",8,28,"Diapaga",1,0,0,1,0,0.4,0.6
"944_109_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"944_114_1",8,28,"Diapaga",1,1,0,0,0,0.4,0.6
"944_116_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"944_17_1",8,28,"Diapaga",1,1,1,1,0,0.8,0.2
"944_28_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"944_33_1",8,28,"Diapaga",1,1,0,0,0,0.4,0.6
"944_42_1",8,28,"Diapaga",1,0,0,1,0,0.4,0.6
"944_7_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"944_88_1",8,28,"Diapaga",1,1,0,1,0,0.6,0.4
"944_92_1",8,28,"Diapaga",1,0,0,0,0,0.2,0.8
"945_109_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"945_114_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"945_122_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"945_130_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"945_135_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"945_148_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"945_149_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"945_182_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"945_204_2",8,9,"Fada N'gourma",1,1,1,1,1,1,0
"945_40_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"945_52_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"945_78_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"946_156_1",8,34,"Gayeri",1,NA,0,1,0,NA,NA
"946_174_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"946_241_1",8,34,"Gayeri",1,NA,1,1,1,NA,NA
"946_292_1",8,34,"Gayeri",1,NA,1,1,0,NA,NA
"946_310_1",8,34,"Gayeri",1,NA,1,1,1,NA,NA
"946_376_1",8,34,"Gayeri",1,0,NA,1,1,NA,NA
"946_451_1",8,34,"Gayeri",1,0,0,1,1,0.6,0.4
"946_47_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"946_472_1",8,34,"Gayeri",1,0,1,1,0,0.6,0.4
"946_481_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"946_519_1",8,34,"Gayeri",1,NA,1,1,1,NA,NA
"946_66_1",8,34,"Gayeri",1,NA,0,1,0,NA,NA
"947_10_1",8,34,"Gayeri",1,1,0,0,0,0.4,0.6
"947_11_1",8,34,"Gayeri",1,NA,1,1,1,NA,NA
"947_2_1",8,34,"Gayeri",1,1,0,1,0,0.6,0.4
"947_26_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_29_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_32_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_6_1",8,34,"Gayeri",1,NA,0,1,0,NA,NA
"947_61_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_66_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_68_1",8,34,"Gayeri",1,1,NA,1,0,NA,NA
"947_70_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"947_72_1",8,34,"Gayeri",1,NA,0,1,1,NA,NA
"948_16_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"948_175_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"948_196_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"948_24_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"948_46_2",8,9,"Fada N'gourma",1,1,1,1,0,0.8,0.2
"948_52_2",8,9,"Fada N'gourma",1,0,1,1,0,0.6,0.4
"948_76_2",8,9,"Fada N'gourma",1,1,0,1,1,0.8,0.2
"948_88_2",8,9,"Fada N'gourma",1,0,0,1,1,0.6,0.4
"948_89_2",8,9,"Fada N'gourma",1,0,1,1,1,0.8,0.2
"948_9_2",8,9,"Fada N'gourma",1,NA,1,1,0,NA,NA
"948_91_2",8,9,"Fada N'gourma",1,NA,1,1,1,NA,NA
"949_12_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"949_15_2",8,9,"Fada N'gourma",1,0,0,1,0,0.4,0.6
"949_28_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"949_32_2",8,9,"Fada N'gourma",1,0,0,0,0,0.2,0.8
"949_41_2",8,9,"Fada N'gourma",1,NA,0,1,1,NA,NA
"949_44_2",8,9,"Fada N'gourma",1,1,0,1,0,0.6,0.4
"949_5_2",8,9,"Fada N'gourma",1,1,0,0,0,0.4,0.6
